Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Pitch,Roll,Yaw
1743403890.86,-0.048,-0.015,0.081,1.130,0.296,0.281,-12.483,39.387,-34.417,-22.271,-4.677,-112.988
1743403890.88,-0.007,-0.141,-0.110,1.130,0.093,0.069,-11.946,38.745,-35.382,-20.987,-4.374,-112.638
1743403890.90,-0.030,-0.141,-0.048,1.046,0.136,-0.029,-11.605,37.843,-36.459,-19.752,-4.184,-112.506
1743403890.92,-0.076,-0.058,-0.012,1.053,0.074,-0.103,-11.449,36.923,-37.383,-18.564,-4.060,-112.474
1743403890.94,0.030,-0.101,-0.011,1.148,0.080,-0.180,-11.432,36.197,-37.910,-17.289,-4.023,-112.538
1743403890.96,0.124,-0.157,0.043,1.189,0.103,-0.237,-11.452,34.947,-38.921,-15.927,-3.978,-112.664
1743403890.98,0.061,-0.141,0.066,1.163,0.326,-0.254,-11.563,34.019,-39.789,-14.568,-3.790,-112.857
1743403891.00,-0.024,0.011,-0.079,1.082,0.421,-0.143,-11.442,32.839,-40.699,-13.270,-3.389,-112.988
1743403891.02,-0.045,-0.005,-0.038,1.139,0.228,-0.254,-11.207,31.923,-41.516,-12.018,-2.996,-113.108
1743403891.04,0.221,0.013,-0.090,1.288,-0.218,-0.228,-10.997,30.895,-42.166,-10.600,-3.118,-113.336
1743403891.06,0.232,-0.077,0.019,1.131,-0.131,-0.093,-11.159,29.732,-42.722,-9.192,-3.352,-113.402
1743403891.08,-0.054,-0.074,-0.103,1.088,0.189,-0.193,-11.283,28.732,-43.543,-7.941,-3.311,-113.446
1743403891.10,-0.094,-0.048,-0.017,0.953,0.395,-0.177,-11.160,27.716,-44.293,-6.728,-3.011,-113.604
1743403891.12,0.079,0.039,0.070,0.732,0.667,0.137,-10.969,26.711,-44.806,-5.793,-2.369,-113.535
1743403891.14,-0.072,0.067,-0.126,0.787,0.490,0.153,-10.284,26.065,-45.037,-4.944,-1.669,-113.295
1743403891.16,-0.019,0.018,-0.100,0.734,0.385,0.137,-9.786,25.175,-45.851,-4.058,-1.174,-113.077
1743403891.18,0.006,0.003,-0.182,0.686,0.358,0.119,-9.145,24.499,-46.120,-3.266,-0.731,-112.886
1743403891.20,-0.068,0.042,-0.191,0.670,0.176,0.101,-8.710,23.828,-46.568,-2.498,-0.401,-112.703
1743403891.22,-0.093,0.026,-0.236,0.755,-0.163,-0.028,-8.391,23.161,-46.655,-1.680,-0.394,-112.631
1743403891.24,-0.007,0.021,-0.098,0.714,-0.175,-0.021,-8.379,22.399,-47.385,-0.822,-0.601,-112.608
1743403891.26,-0.112,0.032,-0.118,0.710,-0.248,-0.141,-8.339,21.747,-47.479,-0.024,-0.825,-112.632
1743403891.28,-0.131,0.004,-0.050,0.553,-0.238,-0.257,-8.536,20.871,-47.773,0.738,-1.097,-112.802
1743403891.30,-0.069,-0.041,-0.222,0.421,-0.229,-0.342,-8.806,20.147,-48.248,1.269,-1.348,-113.082
1743403891.32,-0.046,-0.052,-0.279,0.391,-0.301,-0.449,-9.416,18.735,-48.816,1.770,-1.646,-113.427
1743403891.34,0.054,-0.039,-0.122,0.207,-0.311,-0.383,-9.989,18.749,-48.509,2.117,-1.990,-113.873
1743403891.36,0.046,-0.001,-0.135,0.012,-0.237,-0.218,-10.330,18.461,-48.708,2.261,-2.287,-114.167
1743403891.38,-0.053,-0.031,-0.292,-0.106,-0.237,-0.209,-10.651,18.367,-48.789,2.214,-2.534,-114.364
1743403891.40,0.070,-0.077,-0.285,-0.262,-0.251,-0.146,-11.029,18.489,-48.594,2.021,-2.810,-114.566
1743403891.42,0.098,-0.062,-0.266,-0.467,-0.224,0.047,-11.457,18.787,-48.547,1.618,-3.087,-114.616
1743403891.44,-0.002,-0.062,-0.222,-0.732,-0.201,0.186,-11.611,19.562,-48.296,0.910,-3.327,-114.485
1743403891.46,-0.048,-0.062,-0.259,-0.902,-0.184,0.214,-11.816,20.398,-47.764,-0.030,-3.551,-114.291
1743403891.48,0.064,-0.056,-0.195,-1.095,-0.207,0.253,-11.906,21.105,-47.405,-1.182,-3.767,-114.085
1743403891.50,0.090,-0.061,-0.175,-1.310,-0.197,0.355,-12.154,22.746,-46.815,-2.570,-3.993,-113.818
1743403891.52,0.046,-0.051,-0.203,-1.498,-0.155,0.419,-12.199,24.029,-46.201,-4.206,-4.176,-113.476
1743403891.54,0.017,-0.055,-0.121,-1.709,-0.015,0.428,-12.172,25.643,-45.220,-6.070,-4.254,-113.122
1743403891.56,0.027,-0.073,-0.044,-1.857,0.115,0.415,-12.095,27.176,-44.355,-8.149,-4.146,-112.799
1743403891.58,0.017,-0.056,-0.128,-1.889,0.154,0.402,-11.857,29.165,-43.424,-10.324,-3.937,-112.487
1743403891.60,0.000,-0.057,-0.076,-1.921,0.087,0.344,-11.541,30.681,-42.247,-12.520,-3.731,-112.216
1743403891.62,0.023,-0.073,-0.107,-1.896,-0.083,0.269,-11.562,32.426,-40.897,-14.725,-3.669,-112.022
1743403891.64,0.095,-0.074,-0.070,-1.753,-0.289,0.154,-11.497,34.113,-39.646,-16.821,-3.857,-111.932
1743403891.66,0.076,-0.102,0.006,-1.610,-0.392,0.012,-11.939,35.453,-38.110,-18.749,-4.266,-111.989
1743403891.68,0.028,-0.156,-0.038,-1.490,-0.564,-0.136,-12.564,36.649,-36.955,-20.489,-4.877,-112.255
1743403891.70,0.083,-0.165,-0.049,-1.465,-0.497,-0.143,-12.867,37.959,-35.585,-22.143,-5.641,-112.627
1743403891.72,0.129,-0.112,0.004,-1.649,-0.405,-0.133,-13.454,38.928,-34.486,-23.892,-6.295,-113.017
1743403891.74,0.066,-0.143,-0.039,-1.562,-0.425,-0.207,-14.079,40.240,-32.913,-25.710,-6.909,-113.485
1743403891.76,0.060,-0.144,0.019,-1.553,-0.575,-0.301,-14.571,41.104,-31.440,-27.439,-7.776,-114.106
1743403891.78,0.096,-0.184,-0.021,-1.410,-0.565,-0.245,-15.441,42.051,-29.777,-29.057,-8.720,-114.767
1743403891.80,0.127,-0.127,0.008,-1.595,-0.461,-0.235,-16.042,43.068,-28.576,-30.688,-9.613,-115.425
1743403891.82,0.060,-0.139,-0.053,-1.685,-0.480,-0.254,-16.505,43.737,-26.858,-32.504,-10.515,-116.165
1743403891.84,-0.004,-0.118,-0.073,-1.786,-0.515,-0.351,-17.103,44.758,-24.987,-34.377,-11.580,-117.069
1743403891.86,0.040,-0.118,0.004,-1.840,-0.384,-0.357,-17.638,45.432,-23.039,-36.319,-12.682,-118.133
1743403891.88,0.098,-0.123,-0.004,-1.851,-0.413,-0.354,-18.353,46.419,-21.464,-38.280,-13.791,-119.268
1743403891.90,0.123,-0.088,0.001,-1.870,-0.405,-0.410,-18.912,47.293,-19.314,-40.224,-15.039,-120.530
1743403891.92,0.110,-0.065,0.028,-1.970,-0.474,-0.505,-19.573,47.690,-17.464,-42.193,-16.491,-122.038
1743403891.94,0.083,-0.059,0.031,-1.989,-0.593,-0.496,-20.028,48.309,-15.010,-44.187,-18.264,-123.751
1743403891.96,0.025,-0.043,0.038,-1.974,-0.593,-0.516,-20.667,48.732,-12.703,-46.133,-20.234,-125.596
1743403891.98,-0.003,-0.027,0.028,-1.926,-0.536,-0.610,-21.486,49.191,-10.313,-47.982,-22.394,-127.687
1743403892.00,-0.012,-0.040,-0.018,-1.857,-0.661,-0.677,-22.270,49.103,-8.239,-49.662,-24.822,-130.064
1743403892.02,0.014,-0.073,0.029,-1.860,-0.774,-0.672,-23.011,49.285,-6.048,-51.221,-27.640,-132.653
1743403892.04,0.037,-0.082,0.087,-1.897,-0.600,-0.552,-23.764,49.086,-3.802,-52.748,-30.568,-135.367
1743403892.06,0.005,-0.083,0.096,-1.961,-0.496,-0.344,-24.178,48.939,-1.495,-54.328,-33.352,-138.115
1743403892.08,-0.029,-0.093,0.069,-2.039,-0.553,-0.075,-24.513,48.733,0.614,-56.092,-36.104,-140.745
1743403892.10,-0.033,-0.042,0.014,-1.961,-0.535,-0.028,-24.429,48.709,2.997,-57.881,-38.937,-143.402
1743403892.12,-0.019,-0.034,0.020,-1.908,-0.366,0.046,-24.535,48.623,4.895,-59.557,-41.784,-146.143
1743403892.14,-0.017,-0.053,0.101,-1.980,-0.365,0.026,-24.345,48.643,7.076,-61.208,-44.801,-149.169
1743403892.16,-0.003,-0.071,0.054,-1.928,-0.521,0.038,-24.432,48.264,9.303,-62.775,-48.306,-152.620
1743403892.18,0.050,-0.072,-0.050,-1.716,-0.924,0.323,-24.170,48.016,11.681,-64.248,-52.114,-155.964
1743403892.20,0.107,-0.045,-0.073,-1.586,-1.048,0.617,-23.641,47.550,13.386,-65.799,-55.819,-158.796
1743403892.22,0.155,-0.051,0.026,-1.636,-0.836,0.830,-22.695,47.684,15.652,-67.471,-59.465,-161.605
1743403892.24,0.140,-0.048,0.088,-1.747,-0.905,0.998,-21.754,47.167,17.451,-69.328,-63.449,-164.879
1743403892.26,0.056,0.018,0.074,-1.560,-1.003,0.861,-20.319,47.226,19.878,-71.115,-68.212,-168.792
1743403892.28,-0.035,0.008,0.043,-1.083,-1.002,0.536,-19.208,46.461,21.335,-72.379,-72.868,-172.512
1743403892.30,-0.106,-0.045,0.095,-0.685,-0.923,0.295,-18.366,46.443,22.870,-73.082,-76.687,-175.364
1743403892.32,-0.178,-0.117,0.124,-0.330,-0.681,0.173,-17.563,46.204,23.873,-73.461,-79.318,-177.192
1743403892.34,-0.330,-0.194,-0.054,0.011,-0.946,0.099,-17.104,45.964,24.254,-73.637,-80.596,-177.647
1743403892.36,-0.458,-0.137,-0.193,-0.241,-1.226,-0.015,-16.590,45.905,24.602,-73.701,-82.157,-177.909
1743403892.38,-0.315,-0.008,0.007,-0.697,-0.301,-0.107,-15.937,46.038,25.080,-73.681,-85.010,-179.900
1743403892.40,-0.073,0.040,0.119,-0.726,0.700,-0.027,-15.767,45.528,25.984,-73.646,-87.686,177.017
1743403892.42,0.109,0.031,0.112,-0.357,0.832,0.127,-16.093,45.053,26.203,-73.721,-88.862,174.784
1743403892.44,0.170,0.017,0.103,-0.046,0.233,0.208,-16.429,44.959,26.489,-73.926,-88.941,174.036
1743403892.46,0.160,0.003,0.115,0.054,-0.384,0.139,-16.363,45.201,26.411,-74.139,-88.944,174.143
1743403892.48,0.108,-0.011,0.125,-0.026,-0.611,0.104,-16.324,44.997,26.312,-74.253,-89.458,174.224
1743403892.50,0.004,-0.024,0.076,-0.062,-0.419,0.138,-15.745,45.222,26.575,-74.409,-90.322,173.964
1743403892.52,-0.153,-0.022,-0.029,0.035,-0.038,0.035,-15.284,45.180,26.643,-74.511,-90.638,173.892
1743403892.54,-0.232,-0.035,-0.034,0.077,0.141,-0.034,-15.259,45.372,26.888,-74.502,-90.298,174.158
1743403892.56,-0.216,-0.055,0.013,0.069,0.226,-0.074,-15.367,45.191,26.631,-74.439,-89.795,174.461
1743403892.58,-0.101,-0.023,0.101,0.117,0.319,-0.109,-15.517,45.239,26.620,-74.325,-89.121,174.817
1743403892.60,-0.021,-0.020,0.083,0.205,0.155,-0.127,-15.681,45.376,26.159,-74.189,-88.203,175.472
1743403892.62,-0.001,-0.013,0.034,0.317,-0.096,-0.170,-15.909,45.333,26.121,-74.005,-87.156,176.534
1743403892.64,-0.012,-0.003,-0.011,0.441,-0.208,-0.176,-15.977,45.334,25.683,-73.778,-85.893,178.046
1743403892.66,-0.054,-0.006,-0.017,0.577,-0.097,-0.196,-15.974,45.803,25.438,-73.519,-84.182,-179.959
1743403892.68,-0.092,-0.037,-0.002,0.684,0.138,-0.226,-16.156,46.077,24.691,-73.190,-81.839,-177.529
1743403892.70,-0.110,-0.056,0.055,0.674,0.513,-0.287,-16.338,46.270,23.899,-72.772,-79.126,-175.058
1743403892.72,-0.101,-0.051,0.070,0.710,0.974,-0.283,-16.994,46.375,22.897,-72.276,-76.083,-172.764
1743403892.74,-0.075,-0.048,0.066,0.813,1.397,-0.243,-17.566,46.841,22.433,-71.758,-72.412,-170.318
1743403892.76,-0.110,-0.038,0.063,0.991,1.653,-0.294,-18.566,47.022,20.987,-71.128,-68.046,-167.585
1743403892.78,-0.185,-0.064,0.033,1.009,1.411,-0.430,-19.426,47.505,19.347,-70.280,-63.693,-164.860
1743403892.80,-0.204,-0.053,0.026,0.918,0.936,-0.615,-20.189,47.768,18.034,-69.242,-60.478,-162.867
1743403892.82,-0.110,-0.038,0.072,0.905,0.726,-0.705,-21.102,47.773,16.502,-68.048,-58.334,-161.499
1743403892.84,-0.001,-0.020,0.147,1.079,1.190,-0.569,-22.024,47.733,15.119,-66.814,-55.979,-160.088
1743403892.86,0.069,0.006,-0.007,1.508,1.322,-0.333,-22.846,47.701,13.504,-65.546,-52.446,-157.891
1743403892.88,0.060,0.017,-0.344,1.827,0.317,-0.210,-23.582,47.900,11.425,-64.069,-48.696,-154.836
1743403892.90,0.123,0.027,-0.115,1.568,-0.008,-0.126,-23.790,48.239,9.536,-62.573,-45.961,-151.817
1743403892.92,0.112,0.023,0.265,1.033,0.613,0.076,-23.888,48.416,7.778,-61.513,-43.744,-149.722
1743403892.94,0.100,0.010,0.098,1.169,0.732,0.379,-23.935,48.768,6.362,-60.826,-41.155,-147.635
1743403892.96,0.020,-0.007,-0.085,1.767,0.698,0.268,-23.837,48.891,4.911,-59.778,-37.836,-144.860
1743403892.98,0.005,-0.042,-0.150,1.951,-0.186,0.076,-23.464,49.296,3.158,-58.141,-35.145,-142.058
1743403893.00,0.039,-0.077,-0.105,1.830,-0.176,0.014,-23.735,49.221,0.941,-56.365,-33.526,-139.750
1743403893.02,0.111,-0.052,0.002,1.648,0.282,0.215,-23.470,49.302,-0.906,-54.751,-31.706,-137.705
1743403893.04,0.121,-0.030,-0.004,1.349,-0.118,0.340,-23.450,49.058,-2.753,-53.452,-29.942,-135.725
1743403893.06,0.110,-0.055,-0.022,1.564,-0.122,0.288,-23.029,49.216,-4.175,-52.218,-28.684,-133.917
1743403893.08,0.134,-0.048,-0.045,1.536,0.057,0.282,-22.990,49.168,-5.256,-50.758,-27.331,-132.101
1743403893.10,0.222,-0.036,0.169,1.346,0.651,0.428,-22.671,49.245,-7.001,-49.477,-25.652,-130.452
1743403893.12,0.153,-0.041,0.163,1.407,0.476,0.729,-22.170,48.939,-8.495,-48.344,-23.467,-128.580
1743403893.14,0.091,0.020,-0.223,1.582,0.216,0.597,-21.529,48.886,-10.295,-47.029,-21.583,-126.510
1743403893.16,0.193,0.067,0.013,1.172,0.219,0.438,-20.769,48.966,-11.779,-45.767,-20.205,-124.961
1743403893.18,0.080,0.002,0.054,1.297,0.269,0.497,-20.216,48.800,-13.170,-44.651,-18.967,-123.608
1743403893.20,-0.083,-0.025,0.052,1.390,0.243,0.468,-19.549,48.770,-14.583,-43.342,-17.670,-122.199
1743403893.22,-0.155,-0.055,0.006,1.409,0.283,0.420,-19.184,48.456,-15.914,-41.973,-16.503,-120.928
1743403893.24,-0.106,0.001,-0.017,1.211,0.379,0.370,-18.710,47.926,-17.443,-40.627,-15.364,-119.813
1743403893.26,-0.101,-0.019,0.048,1.147,0.378,0.303,-18.191,47.770,-18.737,-39.466,-14.337,-118.907
1743403893.28,-0.065,-0.044,0.032,1.334,0.281,0.243,-17.416,47.611,-19.833,-38.163,-13.418,-118.107
1743403893.30,0.035,-0.082,-0.038,1.428,0.448,0.273,-17.151,46.959,-21.227,-36.673,-12.548,-117.299
1743403893.31,0.009,-0.053,-0.009,1.177,0.520,0.273,-16.659,46.177,-22.666,-35.268,-11.532,-116.543
1743403893.33,-0.052,-0.009,0.068,1.084,0.529,0.271,-16.110,45.716,-23.940,-34.087,-10.556,-115.871
1743403893.35,-0.057,0.011,0.082,1.331,0.518,0.185,-15.511,44.979,-25.062,-32.799,-9.586,-115.279
1743403893.37,0.028,-0.022,-0.045,1.559,0.085,0.051,-14.964,44.256,-26.584,-31.161,-8.992,-114.810
1743403893.39,0.135,-0.056,-0.060,1.393,0.117,0.151,-14.964,43.678,-28.032,-29.485,-8.742,-114.411
1743403893.41,0.074,-0.023,-0.053,1.009,0.299,0.348,-14.751,42.765,-29.363,-28.161,-8.183,-113.868
1743403893.43,-0.087,0.056,0.037,0.952,0.340,0.528,-14.181,42.458,-30.357,-27.171,-7.514,-113.121
1743403893.45,-0.071,0.057,0.079,1.072,0.466,0.467,-13.502,41.813,-31.444,-26.090,-6.662,-112.309
1743403893.47,0.040,-0.095,-0.027,1.120,0.359,0.370,-12.883,41.143,-32.492,-24.876,-5.879,-111.611
1743403893.49,0.012,-0.212,-0.106,0.958,0.274,0.115,-12.209,40.568,-33.210,-23.734,-5.359,-111.185
1743403893.51,-0.131,-0.149,0.003,1.051,0.291,-0.107,-11.639,39.918,-34.111,-22.593,-5.001,-111.067
1743403893.53,-0.040,-0.030,0.068,1.018,0.378,-0.202,-11.575,39.013,-35.092,-21.399,-4.630,-111.138
1743403893.55,0.087,-0.041,-0.039,1.228,0.187,-0.408,-11.163,38.223,-36.049,-20.125,-4.377,-111.386
1743403893.57,0.138,-0.057,-0.023,1.449,-0.237,-0.503,-11.225,37.190,-36.994,-18.529,-4.561,-111.819
1743403893.59,-0.012,-0.052,-0.059,1.362,-0.196,-0.395,-11.691,36.186,-37.943,-16.864,-4.958,-112.201
1743403893.61,-0.089,-0.020,-0.114,1.208,-0.041,-0.351,-12.120,34.858,-38.877,-15.385,-5.181,-112.483
1743403893.63,0.063,-0.047,0.021,1.130,0.166,-0.245,-12.463,33.604,-39.903,-14.013,-5.178,-112.704
1743403893.65,0.118,-0.006,0.158,0.990,0.280,-0.032,-12.410,32.679,-40.613,-12.798,-4.919,-112.747
1743403893.67,0.002,-0.014,-0.074,0.969,0.289,0.033,-12.225,31.552,-41.171,-11.691,-4.538,-112.597
1743403893.69,0.004,-0.055,-0.187,1.025,0.071,-0.079,-11.835,30.602,-41.948,-10.550,-4.336,-112.526
1743403893.71,0.072,0.004,-0.163,1.029,0.054,-0.051,-11.790,29.839,-42.521,-9.387,-4.260,-112.496
1743403893.73,0.029,-0.020,0.056,1.023,-0.054,0.009,-11.707,28.682,-43.187,-8.188,-4.238,-112.417
1743403893.75,-0.039,0.020,0.001,0.970,-0.142,0.085,-11.755,27.960,-43.792,-7.080,-4.351,-112.258
1743403893.77,-0.063,-0.050,-0.168,0.936,-0.031,0.052,-11.665,26.925,-44.536,-5.981,-4.455,-112.057
1743403893.79,-0.124,-0.072,-0.049,0.798,0.273,-0.072,-11.748,25.980,-44.746,-4.998,-4.286,-111.953
1743403893.81,-0.038,-0.074,-0.031,0.667,0.153,-0.216,-11.520,25.282,-45.268,-4.153,-4.018,-112.053
1743403893.83,0.168,0.006,-0.148,0.739,-0.059,-0.189,-11.368,24.564,-45.544,-3.356,-3.969,-112.210
1743403893.85,0.058,0.046,-0.132,0.732,-0.221,-0.109,-11.180,23.670,-46.242,-2.474,-4.173,-112.304
1743403893.87,-0.031,0.043,-0.050,0.565,0.111,0.041,-11.391,23.073,-46.546,-1.732,-4.237,-112.236
1743403893.89,-0.158,-0.002,-0.138,0.439,0.143,-0.021,-11.122,22.507,-46.668,-1.172,-4.046,-112.123
1743403893.91,-0.045,0.011,-0.239,0.356,0.006,-0.112,-10.847,22.106,-46.863,-0.733,-3.956,-112.129
1743403893.93,0.028,0.012,-0.293,0.372,-0.188,-0.182,-11.064,21.202,-46.970,-0.275,-4.062,-112.167
1743403893.95,0.039,0.005,-0.188,0.217,-0.257,-0.199,-10.974,20.741,-47.386,0.060,-4.305,-112.303
1743403893.97,-0.008,-0.002,-0.246,0.023,-0.314,-0.142,-11.492,20.717,-47.359,0.229,-4.659,-112.455
1743403893.99,-0.077,0.002,-0.281,-0.188,-0.213,-0.050,-12.026,20.815,-47.267,0.146,-4.956,-112.519
1743403894.01,-0.067,-0.029,-0.222,-0.390,-0.123,-0.030,-12.466,21.066,-46.976,-0.184,-5.144,-112.565
1743403894.03,0.022,-0.027,-0.235,-0.529,-0.090,0.018,-12.343,21.371,-47.064,-0.709,-5.252,-112.585
1743403894.05,0.062,-0.019,-0.223,-0.692,-0.170,0.101,-12.681,22.050,-46.440,-1.412,-5.395,-112.565
1743403894.07,0.016,-0.024,-0.240,-0.915,-0.160,0.229,-12.704,22.684,-46.309,-2.330,-5.598,-112.437
1743403894.09,-0.070,-0.050,-0.231,-1.112,-0.108,0.238,-12.859,23.723,-45.944,-3.520,-5.742,-112.257
1743403894.11,0.015,-0.065,-0.143,-1.274,-0.030,0.265,-13.025,24.976,-45.183,-4.905,-5.809,-112.104
1743403894.13,-0.009,-0.060,-0.109,-1.431,0.071,0.286,-12.859,26.476,-44.519,-6.468,-5.788,-111.930
1743403894.15,-0.092,-0.063,-0.035,-1.624,0.224,0.216,-12.852,27.908,-43.756,-8.244,-5.583,-111.805
1743403894.17,-0.089,-0.046,-0.142,-1.657,0.206,0.114,-12.731,29.595,-42.578,-10.130,-5.334,-111.806
1743403894.19,-0.048,-0.040,-0.116,-1.717,0.190,0.085,-12.474,30.815,-41.666,-12.062,-5.124,-111.879
1743403894.21,-0.004,-0.030,-0.088,-1.729,0.104,0.039,-12.289,32.507,-40.645,-14.024,-4.976,-111.986
1743403894.23,0.032,-0.039,-0.035,-1.672,-0.026,-0.036,-12.603,33.620,-39.608,-15.969,-4.963,-112.180
1743403894.25,0.050,-0.106,-0.071,-1.578,-0.245,-0.117,-12.932,34.886,-38.287,-17.807,-5.191,-112.463
1743403894.27,0.055,-0.169,-0.129,-1.491,-0.418,-0.167,-13.382,36.100,-37.327,-19.530,-5.681,-112.847
1743403894.29,0.081,-0.146,-0.066,-1.587,-0.481,-0.125,-13.914,37.317,-36.023,-21.254,-6.343,-113.254
1743403894.31,0.115,-0.143,-0.032,-1.653,-0.400,-0.159,-14.395,38.545,-34.755,-23.075,-6.999,-113.686
1743403894.33,0.121,-0.122,0.019,-1.667,-0.417,-0.186,-14.682,39.701,-32.897,-24.942,-7.657,-114.206
1743403894.35,0.138,-0.100,-0.032,-1.622,-0.461,-0.157,-15.399,40.639,-31.746,-26.768,-8.373,-114.744
1743403894.37,0.116,-0.084,0.013,-1.560,-0.499,-0.187,-15.733,41.847,-30.240,-28.551,-9.169,-115.301
1743403894.39,0.074,-0.117,-0.009,-1.364,-0.598,-0.246,-16.348,42.882,-28.747,-30.148,-10.085,-115.933
1743403894.41,0.083,-0.144,0.035,-1.294,-0.631,-0.245,-16.989,43.424,-27.238,-31.586,-11.124,-116.621
1743403894.43,0.081,-0.167,-0.064,-1.291,-0.696,-0.215,-17.550,43.896,-25.891,-32.957,-12.236,-117.300
1743403894.45,0.087,-0.124,0.001,-1.617,-0.489,-0.214,-18.125,44.688,-24.352,-34.504,-13.341,-118.069
1743403894.47,0.054,-0.116,0.042,-1.899,-0.322,-0.164,-18.660,45.496,-22.703,-36.425,-14.297,-118.961
1743403894.49,0.016,-0.135,-0.029,-1.842,-0.228,-0.173,-18.935,46.567,-20.745,-38.475,-15.150,-119.914
1743403894.51,0.028,-0.131,-0.101,-1.698,-0.286,-0.288,-19.340,47.088,-18.613,-40.333,-16.091,-120.964
1743403894.53,0.074,-0.105,0.007,-1.815,-0.357,-0.404,-19.963,47.492,-16.992,-42.125,-17.300,-122.283
1743403894.55,0.108,-0.094,0.026,-1.880,-0.393,-0.431,-20.529,48.217,-14.745,-43.993,-18.782,-123.855
1743403894.57,0.076,-0.055,0.014,-1.867,-0.415,-0.459,-21.032,48.710,-12.665,-45.838,-20.424,-125.564
1743403894.59,0.021,-0.011,0.027,-1.874,-0.398,-0.520,-21.567,48.850,-10.688,-47.623,-22.277,-127.494
1743403894.61,-0.001,0.008,0.027,-1.930,-0.416,-0.592,-22.287,49.048,-8.696,-49.361,-24.357,-129.700
1743403894.63,0.017,0.008,0.041,-1.978,-0.462,-0.656,-22.948,49.165,-6.514,-51.070,-26.796,-132.259
1743403894.65,0.054,-0.009,0.057,-1.946,-0.453,-0.558,-23.487,49.320,-4.099,-52.708,-29.476,-135.019
1743403894.67,0.039,-0.036,0.010,-1.918,-0.420,-0.313,-24.220,48.838,-2.285,-54.350,-32.070,-137.656
1743403894.69,0.013,-0.051,0.011,-1.919,-0.367,-0.217,-24.446,49.094,0.183,-56.006,-34.620,-140.241
1743403894.71,0.004,-0.095,0.045,-1.895,-0.445,-0.076,-24.626,49.049,2.237,-57.680,-37.202,-142.826
1743403894.73,-0.005,-0.089,0.051,-1.866,-0.530,-0.033,-24.673,49.060,4.463,-59.323,-40.056,-145.527
1743403894.75,-0.021,-0.101,0.052,-1.806,-0.571,0.071,-24.725,48.526,6.426,-60.902,-43.062,-148.294
1743403894.77,-0.039,-0.083,0.087,-1.872,-0.709,0.072,-24.513,48.408,8.263,-62.447,-46.415,-151.308
1743403894.79,-0.025,-0.060,0.038,-1.803,-0.745,0.136,-24.318,47.912,10.487,-63.943,-50.243,-154.674
1743403894.81,0.005,-0.021,0.033,-1.680,-0.763,0.405,-23.933,47.839,12.793,-65.383,-54.031,-157.941
1743403894.83,0.027,0.040,0.044,-1.753,-0.743,0.721,-23.078,47.519,14.610,-67.024,-57.709,-161.024
1743403894.85,0.042,0.018,0.094,-1.890,-0.577,0.922,-22.310,47.227,16.837,-68.896,-61.733,-164.572
1743403894.87,0.019,-0.016,0.055,-1.788,-0.503,0.784,-21.345,46.937,18.820,-70.740,-66.358,-168.889
1743403894.89,-0.058,-0.080,-0.083,-1.299,-0.652,0.435,-20.271,46.670,20.630,-72.038,-71.223,-173.363
1743403894.91,-0.102,-0.102,-0.099,-0.702,-0.798,0.260,-19.606,46.298,21.780,-72.720,-75.101,-176.574
1743403894.93,-0.099,-0.067,0.020,-0.453,-0.868,0.357,-19.012,46.105,22.826,-73.196,-77.786,-178.385
1743403894.95,-0.109,-0.060,0.084,-0.438,-0.770,0.445,-18.259,46.108,23.627,-73.764,-80.107,-179.825
1743403894.97,-0.169,-0.112,0.013,-0.353,-0.669,0.257,-17.617,46.143,24.264,-74.252,-82.298,178.720
1743403894.99,-0.191,-0.092,-0.047,-0.146,-0.459,0.024,-17.115,45.829,24.825,-74.428,-83.904,177.735
1743403895.01,-0.126,-0.025,0.023,-0.159,-0.106,-0.015,-16.871,45.676,25.211,-74.439,-84.745,177.165
1743403895.03,-0.051,0.006,0.076,-0.264,0.075,-0.023,-16.742,45.756,25.418,-74.437,-85.643,176.219
1743403895.05,0.022,0.017,0.065,-0.243,-0.001,-0.025,-16.987,45.549,25.540,-74.424,-86.652,175.081
1743403895.07,0.094,0.029,0.041,-0.165,-0.316,0.055,-16.855,45.402,25.836,-74.451,-87.647,174.214
1743403895.09,0.112,0.011,0.053,-0.142,-0.619,0.070,-16.640,45.322,26.022,-74.533,-88.805,173.564
1743403895.11,0.069,-0.021,0.069,-0.050,-0.610,0.061,-16.161,45.360,26.373,-74.606,-89.969,173.107
1743403895.13,-0.039,-0.032,0.025,0.099,-0.431,0.053,-15.738,45.355,26.589,-74.681,-90.458,173.209
1743403895.15,-0.132,-0.022,-0.072,0.204,-0.332,-0.005,-15.601,45.362,26.645,-74.705,-90.229,173.875
1743403895.17,-0.155,0.006,-0.083,0.225,-0.254,-0.045,-15.475,45.545,26.576,-74.679,-89.657,174.816
1743403895.19,-0.123,-0.024,-0.015,0.225,-0.062,-0.082,-15.095,45.789,26.509,-74.599,-88.915,175.774
1743403895.21,-0.075,-0.054,0.023,0.246,0.173,-0.094,-15.307,45.690,26.420,-74.489,-87.893,176.765
1743403895.23,-0.033,-0.054,0.098,0.276,0.383,-0.068,-15.507,45.983,25.832,-74.379,-86.530,177.843
1743403895.25,-0.032,-0.038,0.147,0.355,0.546,-0.048,-15.977,45.918,25.432,-74.289,-84.735,179.139
