Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Pitch,Roll,Yaw
1743395397.73,0.053,-0.008,-0.000,-0.359,-0.098,-0.136,16.036,3.312,-59.932,-2.699,-2.640,-0.153
1743395397.75,0.065,0.008,-0.058,-0.196,-0.178,-0.064,15.889,3.794,-59.748,-3.031,-2.810,-0.284
1743395397.77,0.095,0.009,-0.047,0.184,0.063,0.123,15.791,4.119,-59.857,-3.053,-2.924,-0.275
1743395397.79,0.145,0.104,0.017,0.470,0.281,0.176,15.700,3.709,-59.815,-2.664,-2.639,-0.054
1743395397.81,0.037,0.142,0.066,0.498,-0.213,0.203,15.742,3.138,-59.914,-2.108,-2.585,0.163
1743395397.83,0.005,0.045,0.048,0.576,-0.323,0.526,15.636,2.549,-59.804,-1.533,-2.937,0.592
1743395397.85,0.008,0.013,-0.001,0.759,0.358,0.829,15.372,1.560,-59.952,-0.808,-2.950,1.426
1743395397.87,0.002,0.070,-0.039,0.739,0.907,0.868,15.603,0.401,-60.077,0.030,-2.162,2.449
1743395397.89,-0.012,0.046,-0.082,0.439,0.799,0.868,16.570,-0.620,-59.567,0.695,-1.162,3.452
1743395397.91,-0.066,-0.053,0.003,-0.018,1.089,1.087,17.271,-1.492,-59.515,0.918,-0.160,4.554
1743395397.93,-0.066,0.052,0.039,-0.350,1.436,1.346,18.370,-2.006,-59.119,0.716,1.291,5.926
1743395397.95,0.010,0.055,-0.061,-0.645,1.695,1.798,19.786,-2.150,-58.544,0.210,3.016,7.730
1743395397.97,0.272,-0.156,-0.016,-0.849,2.452,2.204,21.439,-2.335,-57.715,-0.484,5.390,10.084
1743395397.99,0.171,-0.090,0.007,-0.821,2.295,2.389,23.853,-2.360,-56.711,-1.136,8.216,12.820
1743395398.01,0.014,0.047,-0.007,-0.640,1.957,2.410,25.993,-2.566,-55.354,-1.510,10.709,15.675
1743395398.03,0.070,0.121,0.047,-0.876,1.902,2.108,28.075,-3.362,-54.304,-1.765,12.908,18.384
1743395398.05,-0.007,0.093,0.194,-1.634,2.936,1.863,29.530,-3.941,-53.396,-2.553,15.678,20.954
1743395398.07,-0.174,0.091,0.155,-2.387,3.826,1.042,31.959,-3.338,-51.716,-4.278,19.756,23.297
1743395398.09,-0.369,0.105,0.122,-2.025,2.025,0.154,35.312,-2.234,-49.133,-6.533,23.872,24.907
1743395398.11,-0.293,0.313,0.539,-1.571,-0.307,0.487,37.642,-0.289,-47.210,-8.022,24.105,25.903
1743395398.13,0.079,0.295,0.492,-2.885,-0.186,1.023,37.454,0.946,-47.225,-10.024,24.340,27.746
1743395398.15,-0.041,0.409,0.467,-3.605,0.114,1.323,37.314,2.331,-47.491,-12.859,24.710,30.625
1743395398.17,-0.074,0.361,0.185,-3.753,0.786,1.151,37.421,4.686,-47.213,-16.096,26.097,33.836
1743395398.19,-0.248,0.208,-0.020,-3.411,0.649,0.922,37.894,7.020,-46.390,-19.231,27.822,36.955
1743395398.21,-0.374,0.271,0.086,-3.099,1.385,0.098,38.500,9.296,-45.326,-22.140,29.798,39.386
1743395398.23,0.006,0.312,0.129,-3.688,2.256,-0.270,39.534,11.773,-43.721,-25.497,32.697,41.400
1743395398.25,0.344,0.297,-0.144,-4.027,2.992,-0.172,40.913,15.051,-41.207,-29.349,36.941,44.026
1743395398.27,0.468,0.225,-0.479,-3.626,2.730,0.220,42.702,18.493,-37.252,-32.733,42.066,47.280
1743395398.29,0.393,-0.024,-0.688,-2.753,1.751,0.851,44.708,20.763,-33.226,-34.924,46.574,50.961
1743395398.31,0.083,-0.077,-0.556,-1.943,2.002,0.500,45.959,22.270,-30.249,-36.032,50.420,54.032
1743395398.33,0.310,-0.068,-0.411,-2.119,2.483,0.184,47.329,23.020,-27.528,-37.157,54.468,56.526
1743395398.35,0.699,-0.080,-0.476,-2.181,2.693,0.706,48.796,23.811,-23.941,-38.157,59.261,59.461
1743395398.37,0.768,-0.114,-0.505,-1.973,2.734,1.586,50.009,24.377,-20.360,-38.121,64.502,62.916
1743395398.39,0.445,-0.218,-0.529,-1.531,2.627,1.992,51.581,23.688,-16.742,-36.959,69.630,66.305
1743395398.41,0.048,-0.184,-0.407,-1.196,2.533,1.701,53.193,22.283,-13.362,-35.390,74.148,68.906
1743395398.43,-0.084,-0.221,-0.316,-1.335,1.554,1.417,54.352,20.481,-10.038,-34.040,77.792,71.105
1743395398.45,-0.106,-0.275,-0.483,-0.986,0.799,1.385,55.293,19.093,-7.750,-32.726,80.169,73.178
1743395398.47,-0.224,-0.297,-0.615,0.262,1.162,0.971,55.934,17.723,-6.191,-31.448,81.655,73.887
1743395398.49,-0.192,-0.251,-0.380,0.716,1.405,0.859,56.418,16.563,-4.971,-30.357,82.834,73.316
1743395398.51,-0.352,-0.076,-0.080,0.546,1.034,0.558,56.826,15.306,-3.387,-29.449,83.924,72.589
1743395398.53,-0.413,-0.146,-0.122,0.945,0.672,0.430,57.342,14.575,-2.423,-28.833,84.497,71.785
1743395398.55,-0.424,-0.153,0.055,0.562,-0.126,-0.120,57.304,13.928,-1.798,-28.505,84.248,70.563
1743395398.57,-0.339,0.044,0.363,-0.967,-0.702,-0.568,57.291,13.945,-1.634,-28.998,83.985,70.918
1743395398.59,-0.072,-0.134,-0.116,-0.508,-1.148,-0.411,57.234,14.351,-1.870,-29.676,83.386,71.963
1743395398.61,-0.006,-0.037,-0.088,0.135,-1.078,-0.526,57.165,15.004,-3.292,-30.187,82.110,72.034
1743395398.63,0.085,0.052,0.159,-0.102,-0.712,-0.721,57.041,15.555,-4.343,-30.895,81.005,71.837
1743395398.65,0.095,0.063,0.156,-0.294,-1.026,-0.762,56.912,16.297,-5.485,-31.784,80.163,71.975
1743395398.67,-0.124,0.131,0.126,-0.162,-1.123,-0.723,56.540,17.062,-6.333,-32.668,78.815,72.113
1743395398.69,0.014,0.248,-0.067,-0.285,-0.883,-0.751,56.261,18.179,-7.697,-33.523,77.601,72.175
1743395398.71,0.172,0.369,-0.080,-0.770,-0.457,-0.739,55.954,18.816,-8.719,-34.483,77.100,72.660
1743395398.73,0.024,0.329,0.092,-1.264,0.078,-0.808,55.379,19.696,-9.317,-35.583,77.672,73.773
1743395398.75,-0.050,0.283,-0.113,-1.428,-0.159,-0.910,55.218,20.731,-8.965,-36.877,78.638,75.484
1743395398.77,-0.008,0.211,-0.074,-1.098,-0.283,-0.967,54.795,21.942,-8.489,-38.228,79.292,77.002
1743395398.79,-0.015,-0.047,0.019,-1.127,-0.138,-1.252,54.347,23.158,-8.242,-39.678,79.756,78.275
1743395398.81,0.005,-0.098,0.078,-1.200,0.637,-1.300,53.787,24.675,-8.022,-41.290,80.978,79.673
1743395398.83,0.056,0.085,-0.075,-1.071,0.290,-1.561,53.412,26.020,-7.160,-43.136,82.604,81.161
1743395398.85,0.075,0.148,-0.152,-0.550,-0.451,-1.568,52.602,27.784,-5.791,-45.013,83.191,82.144
1743395398.87,0.061,0.062,-0.064,-0.275,-0.790,-1.774,51.959,29.624,-5.450,-46.964,82.597,82.409
1743395398.89,0.059,0.015,0.037,-0.478,-0.581,-1.463,50.895,31.557,-5.926,-48.893,81.929,82.618
1743395398.91,-0.109,0.105,0.118,-0.811,-0.249,-0.930,49.901,33.258,-6.473,-50.338,82.117,83.483
1743395398.93,-0.197,0.157,0.143,-0.788,0.371,-0.627,49.041,34.663,-6.328,-51.324,83.180,84.795
1743395398.95,-0.139,0.098,0.045,-0.453,0.682,-0.678,48.649,35.516,-5.711,-52.095,84.654,85.832
1743395398.97,-0.066,0.080,-0.037,-0.156,0.521,-1.027,48.303,36.075,-4.832,-53.102,85.666,86.241
1743395398.99,-0.002,-0.025,-0.063,0.002,0.283,-1.074,47.702,36.901,-4.011,-54.334,86.135,86.236
1743395399.01,0.067,-0.113,-0.052,0.090,0.255,-0.776,46.748,38.080,-3.376,-55.411,86.213,86.002
1743395399.03,0.092,-0.113,-0.003,0.071,0.383,-0.325,46.152,39.049,-3.186,-56.030,86.372,85.746
1743395399.05,0.046,-0.061,0.020,0.011,0.363,0.015,45.708,39.663,-2.790,-56.194,86.762,85.674
1743395399.07,-0.135,-0.401,0.093,-0.180,0.650,-0.239,45.717,40.169,-2.121,-56.456,87.275,85.721
1743395399.09,-0.040,-0.269,0.071,-0.631,0.878,-0.280,45.500,40.235,-1.143,-56.719,88.855,86.529
1743395399.11,0.023,-0.170,-0.065,-0.817,0.185,-0.531,45.076,40.770,0.189,-57.190,90.897,88.120
1743395399.13,0.086,-0.195,-0.239,-0.614,-0.736,-0.633,44.604,41.065,0.447,-57.847,91.919,89.751
1743395399.15,0.115,-0.148,-0.125,0.012,-0.809,-0.616,43.973,41.829,-0.082,-58.566,91.533,90.485
1743395399.17,0.070,-0.100,0.159,0.676,-0.137,-1.056,43.573,42.485,-0.644,-59.396,90.376,89.738
1743395399.19,0.088,-0.199,0.155,0.725,0.472,-1.916,42.449,43.765,-1.150,-61.129,89.009,87.958
1743395399.21,0.057,-0.384,0.111,0.058,1.342,-2.102,40.617,45.422,-0.541,-63.534,88.872,86.684
1743395399.23,-0.043,-0.274,0.127,-1.921,1.617,-2.875,38.720,47.487,1.370,-66.142,92.900,89.149
1743395399.25,-0.152,-0.454,0.124,-2.777,0.715,-3.306,35.923,49.946,4.694,-69.355,102.280,97.753
1743395399.27,-0.204,-0.506,0.005,-2.898,-0.542,-3.600,32.733,51.993,7.343,-72.099,114.896,110.998
1743395399.29,-0.238,-0.463,0.045,-2.544,-1.076,-3.427,29.297,53.859,9.720,-73.831,129.810,127.741
1743395399.31,-0.010,0.386,0.113,-0.760,-0.704,-2.071,26.490,55.401,11.178,-74.668,142.170,141.548
1743395399.33,0.162,1.535,0.213,1.334,-1.429,0.006,25.571,55.845,10.593,-75.713,143.485,144.170
1743395399.35,0.086,1.724,0.264,1.444,-1.737,1.023,26.115,56.025,8.401,-76.575,134.581,136.977
1743395399.37,-0.155,0.413,-0.092,-1.271,-0.147,0.384,26.940,55.743,7.320,-76.002,130.681,134.085
1743395399.39,-0.174,-0.188,-0.171,-1.867,0.595,-0.424,27.136,55.499,8.854,-74.622,136.655,139.909
1743395399.41,-0.058,-0.363,-0.299,-0.914,-0.100,-0.846,26.236,55.481,10.779,-73.885,143.115,146.165
1743395399.43,0.057,-0.185,-0.270,0.256,-1.416,-0.351,25.908,55.879,10.849,-74.025,144.869,148.956
1743395399.45,0.070,0.086,-0.027,0.603,-1.473,-0.201,25.911,55.888,9.654,-74.654,142.650,148.495
1743395399.47,0.016,0.081,0.100,0.102,-0.299,-0.139,25.745,56.009,8.525,-75.117,141.184,148.141
1743395399.49,-0.010,0.122,0.051,-0.082,0.807,0.007,25.592,56.370,8.616,-75.149,141.831,148.379
1743395399.50,-0.143,0.102,-0.156,0.030,0.714,0.201,25.846,56.289,9.069,-75.016,142.479,148.094
1743395399.52,-0.164,0.039,-0.161,0.332,0.616,0.009,25.676,56.333,9.365,-75.097,142.335,147.187
1743395399.54,-0.076,0.013,-0.062,0.594,0.838,-0.093,25.401,56.179,9.409,-75.558,142.110,146.138
1743395399.56,0.021,-0.031,0.024,0.845,1.365,-0.022,25.312,56.393,9.123,-76.258,141.523,144.219
1743395399.58,0.044,0.010,-0.028,0.654,1.090,0.049,25.151,56.524,8.892,-76.947,140.591,141.730
1743395399.60,0.025,-0.019,-0.036,0.362,0.336,0.120,25.348,56.531,8.928,-77.315,139.481,139.743
1743395399.62,0.023,-0.008,-0.000,0.272,-0.329,0.086,25.189,56.607,8.891,-77.490,138.005,138.258
1743395399.64,0.054,-0.020,0.047,0.325,-0.570,0.026,25.211,56.594,8.121,-77.690,136.224,137.010
1743395399.66,0.116,-0.031,0.115,0.488,-0.264,0.017,25.518,56.723,7.469,-78.001,134.127,135.395
1743395399.68,0.176,-0.008,0.156,0.649,0.243,0.015,25.433,56.536,6.707,-78.431,131.740,132.960
1743395399.70,0.201,0.016,0.168,0.644,0.598,-0.006,25.478,56.824,6.260,-78.925,129.344,130.008
1743395399.72,0.186,-0.008,0.155,0.305,0.919,0.050,25.530,57.006,6.166,-79.274,127.760,127.548
1743395399.74,0.131,-0.062,0.086,-0.270,1.528,0.210,25.531,56.596,6.583,-79.163,128.768,127.136
1743395399.76,0.037,-0.041,-0.057,-0.317,1.696,0.283,25.473,56.615,7.694,-78.671,131.175,127.660
1743395399.78,-0.031,0.030,-0.256,0.252,1.167,0.190,25.540,56.452,8.624,-78.414,132.307,127.081
1743395399.80,-0.043,0.098,-0.265,0.962,0.423,0.216,25.481,56.571,8.766,-78.728,129.781,123.609
1743395399.82,-0.038,0.105,-0.089,1.169,0.315,0.267,25.680,56.281,7.903,-79.260,124.079,117.441
1743395399.84,-0.043,0.091,0.012,1.144,0.769,0.262,26.148,56.291,6.898,-79.679,117.722,110.376
1743395399.86,-0.052,0.076,-0.039,1.210,1.278,0.317,26.148,56.301,6.011,-79.944,111.444,102.787
1743395399.88,-0.046,0.043,-0.225,1.522,1.245,0.497,26.420,56.366,5.575,-79.972,103.913,93.605
1743395399.90,-0.030,0.031,-0.405,2.008,0.518,0.666,26.858,56.105,4.298,-79.609,93.274,81.744
1743395399.92,-0.055,0.127,-0.289,2.232,0.040,0.604,27.396,56.166,2.478,-78.735,80.858,68.842
1743395399.94,-0.107,0.272,-0.093,2.094,0.021,0.400,28.068,55.684,0.366,-77.547,70.098,57.818
1743395399.96,-0.151,0.312,-0.095,2.020,0.178,0.256,28.395,55.545,-1.837,-76.265,61.630,49.063
1743395399.98,-0.227,0.186,0.042,2.119,0.837,0.247,28.773,55.156,-4.069,-74.766,55.022,41.626
1743395400.00,-0.300,-0.009,0.284,1.573,1.040,0.141,29.159,54.816,-5.280,-73.251,50.472,35.758
1743395400.02,-0.272,-0.157,0.576,0.552,0.983,0.080,29.463,54.338,-6.071,-72.390,49.012,32.971
1743395400.04,-0.168,-0.286,0.631,0.186,0.296,-0.057,29.624,54.269,-6.037,-72.133,48.962,32.132
1743395400.06,-0.046,-0.405,0.503,0.030,0.128,-0.269,29.614,54.356,-6.184,-72.183,48.398,31.373
1743395400.08,0.032,-0.403,0.252,-0.344,0.611,-0.264,29.231,54.560,-6.071,-72.546,48.533,31.089
1743395400.10,-0.060,-0.285,-0.053,-0.659,0.603,-0.187,29.146,54.724,-5.223,-73.116,50.204,32.031
1743395400.12,-0.102,-0.214,-0.257,-0.737,0.019,-0.198,28.942,54.838,-4.328,-73.793,52.258,33.784
1743395400.14,-0.011,-0.204,-0.274,-0.844,-0.274,-0.150,28.688,55.042,-3.606,-74.494,54.133,35.949
1743395400.16,0.064,-0.268,-0.103,-1.046,0.045,-0.048,28.636,55.138,-2.742,-75.199,57.015,39.115
1743395400.18,0.034,-0.187,0.124,-1.125,0.709,0.051,28.342,54.959,-1.540,-75.846,61.632,43.446
1743395400.20,0.022,0.592,-0.564,-0.235,0.013,0.011,28.378,55.097,-0.029,-76.212,66.041,47.191
1743395400.22,0.467,1.669,-1.512,0.813,-2.639,-0.307,28.063,55.094,-0.276,-76.077,61.618,44.597
1743395400.24,0.292,0.655,0.528,0.288,0.232,-0.247,27.614,55.489,-2.204,-76.062,57.065,41.572
1743395400.26,-0.178,-0.507,1.042,-0.210,1.891,0.079,28.010,55.585,-2.187,-76.125,58.214,41.228
1743395400.28,-0.463,-0.978,0.013,-0.465,1.572,0.349,28.152,55.606,-0.941,-76.117,62.306,43.232
1743395400.30,-0.061,-0.604,-0.307,-0.264,0.420,-0.026,28.361,55.221,0.429,-76.086,65.558,45.461
1743395400.32,0.257,0.094,0.271,0.012,-0.534,-0.624,28.292,55.154,0.835,-76.500,65.220,45.153
1743395400.34,0.439,0.265,0.214,-0.162,-1.033,-0.593,27.707,55.556,0.718,-77.203,63.002,43.905
1743395400.36,0.538,0.186,-0.115,-0.296,-0.784,-0.057,26.887,56.021,0.315,-77.689,62.426,44.373
1743395400.38,0.169,0.028,0.059,-0.056,-0.589,0.233,26.981,55.981,0.068,-77.653,62.687,45.459
1743395400.40,-0.154,-0.019,0.198,-0.103,-0.369,0.225,27.170,55.823,-0.358,-77.443,63.008,46.344
1743395400.42,-0.353,0.032,0.044,-0.082,-0.250,0.132,27.434,55.809,-0.263,-77.312,63.597,47.296
1743395400.44,-0.384,0.063,-0.017,0.122,-0.136,-0.022,27.594,55.939,-0.494,-77.255,63.426,47.367
1743395400.46,-0.245,0.035,-0.006,0.379,0.158,-0.055,27.450,55.738,-0.645,-77.174,62.210,46.116
1743395400.48,-0.080,-0.015,-0.003,0.586,0.401,0.022,27.424,55.727,-1.082,-76.934,60.346,43.877
1743395400.50,0.042,-0.021,-0.048,0.796,0.544,0.180,27.599,55.824,-1.381,-76.440,58.290,41.190
1743395400.52,0.051,0.030,-0.043,0.997,0.504,0.319,27.568,55.602,-2.079,-75.634,56.039,38.250
1743395400.54,-0.079,0.075,0.067,1.077,0.502,0.356,27.915,54.907,-2.701,-74.628,53.772,35.310
1743395400.56,-0.197,0.059,0.031,1.063,0.338,0.383,28.364,54.933,-3.424,-73.547,51.755,32.673
1743395400.58,-0.274,0.027,-0.085,1.025,-0.208,0.403,28.593,54.592,-4.324,-72.444,49.754,30.509
1743395400.60,-0.216,0.051,0.046,1.116,-0.078,0.307,28.954,54.236,-5.660,-71.333,47.588,28.457
1743395400.62,-0.070,-0.017,-0.014,1.457,-0.380,0.303,29.271,53.996,-7.096,-70.114,45.127,26.017
1743395400.64,0.035,-0.055,-0.167,1.885,-0.647,0.418,29.217,53.142,-8.645,-68.400,41.620,23.051
1743395400.66,0.025,-0.055,0.102,1.542,0.120,0.434,29.606,52.573,-10.843,-66.555,39.096,20.659
1743395400.68,-0.020,-0.129,0.157,1.182,0.383,0.549,30.035,52.021,-12.295,-65.031,38.251,19.371
1743395400.70,0.003,-0.174,0.164,1.181,0.735,0.877,30.670,51.441,-13.340,-63.476,38.467,18.917
1743395400.72,0.078,-0.104,0.066,1.436,0.457,1.037,31.586,50.445,-14.121,-61.644,39.177,18.857
1743395400.74,0.219,-0.001,-0.075,1.811,-0.135,0.981,32.574,49.289,-15.057,-59.448,38.774,18.253
1743395400.76,0.182,-0.008,-0.006,1.882,-0.471,0.830,33.167,48.118,-16.969,-57.125,37.665,17.289
1743395400.78,0.058,-0.155,-0.157,1.728,-0.644,0.793,33.756,46.639,-18.916,-54.917,36.184,16.379
1743395400.80,-0.005,-0.077,0.301,1.479,0.222,0.541,34.451,45.399,-20.847,-52.977,35.343,15.641
1743395400.82,-0.067,-0.095,0.068,1.532,-0.369,0.588,34.890,44.446,-22.191,-51.262,34.773,14.860
1743395400.84,-0.029,0.042,0.051,1.764,-0.792,0.827,35.082,43.330,-23.571,-49.237,33.555,14.271
1743395400.86,-0.077,0.041,-0.029,1.729,-0.622,0.779,35.287,41.867,-25.555,-47.015,32.394,13.817
1743395400.88,-0.186,-0.064,-0.150,1.501,-0.266,0.666,35.372,40.404,-27.532,-45.029,31.522,13.392
1743395400.90,-0.110,-0.022,-0.007,1.228,0.386,0.629,35.704,39.016,-28.817,-43.307,31.489,13.161
1743395400.92,-0.028,0.094,0.009,1.204,-0.049,0.542,36.267,37.589,-29.467,-41.819,31.616,12.974
1743395400.94,-0.033,0.133,-0.025,1.340,-0.371,0.508,36.587,36.464,-30.417,-40.248,31.113,12.641
1743395400.96,-0.023,0.032,-0.025,1.369,-0.431,0.450,36.766,35.074,-31.746,-38.634,30.365,12.217
1743395400.98,-0.002,-0.111,-0.010,1.356,-0.461,0.433,36.779,33.939,-32.963,-37.025,29.585,11.790
1743395401.00,0.005,-0.171,0.038,1.315,-0.334,0.402,36.739,32.660,-34.231,-35.482,28.902,11.378
1743395401.02,0.108,-0.182,0.090,1.489,-0.305,0.435,36.540,31.340,-35.449,-33.854,28.303,10.954
1743395401.04,0.169,-0.138,0.091,1.604,-0.365,0.572,36.592,29.952,-36.456,-32.017,27.732,10.544
1743395401.06,0.115,-0.121,-0.060,1.360,-0.289,0.651,36.712,28.328,-37.656,-30.163,27.223,10.371
1743395401.08,0.090,-0.043,0.045,1.133,-0.269,0.646,36.658,26.790,-38.550,-28.590,26.945,10.384
1743395401.10,0.065,-0.094,0.061,1.298,-0.219,0.760,36.916,25.373,-39.583,-26.983,26.677,10.492
1743395401.12,-0.059,-0.209,0.063,1.304,0.005,0.788,36.941,23.772,-40.247,-25.249,26.648,10.634
1743395401.14,-0.010,-0.059,0.001,1.239,0.128,0.727,37.164,22.182,-40.683,-23.547,26.764,10.775
1743395401.16,0.106,0.169,-0.053,1.120,-0.100,0.705,37.330,20.657,-41.141,-21.996,26.865,10.902
1743395401.18,0.056,0.087,-0.027,1.167,-0.320,0.672,37.455,19.198,-41.672,-20.481,26.643,11.037
1743395401.20,-0.063,-0.070,0.079,1.220,-0.098,0.652,37.754,17.694,-42.443,-18.929,26.394,11.100
1743395401.22,-0.144,-0.230,0.044,1.213,0.263,0.758,37.713,16.050,-42.757,-17.306,26.539,11.190
1743395401.24,0.101,0.128,0.013,1.034,0.437,0.710,37.921,14.302,-43.061,-15.790,27.035,11.372
1743395401.26,0.251,0.163,-0.052,1.028,-0.323,0.856,38.452,12.994,-42.918,-14.346,27.206,11.636
1743395401.28,0.063,-0.058,-0.211,0.898,-0.377,0.783,38.386,11.367,-43.280,-12.912,26.788,12.003
1743395401.30,-0.221,-0.167,-0.150,0.797,0.084,0.608,38.112,9.970,-43.827,-11.717,26.697,12.272
1743395401.32,-0.247,-0.086,0.003,0.821,0.309,0.565,38.347,8.398,-44.097,-10.596,26.989,12.490
1743395401.34,-0.039,0.132,-0.062,0.935,0.199,0.479,38.482,7.189,-44.036,-9.432,27.297,12.536
1743395401.36,-0.002,0.099,-0.185,0.948,-0.106,0.401,38.934,6.294,-43.911,-8.237,27.358,12.489
1743395401.38,0.032,-0.021,-0.197,0.966,-0.288,0.218,38.684,4.903,-43.875,-7.099,27.095,12.310
1743395401.40,-0.042,-0.068,-0.033,0.933,-0.324,0.137,38.666,3.881,-44.193,-6.043,26.692,11.982
1743395401.42,-0.062,-0.056,-0.013,0.892,-0.211,0.125,38.129,3.150,-44.602,-5.039,26.329,11.658
1743395401.44,-0.056,0.074,0.031,0.846,-0.195,0.130,37.936,2.061,-44.777,-4.087,26.110,11.348
1743395401.46,0.055,0.030,-0.057,0.900,-0.290,0.130,37.793,1.219,-44.943,-3.132,25.802,11.049
1743395401.48,0.144,-0.048,-0.059,0.854,-0.424,0.100,37.653,0.188,-45.177,-2.165,25.380,10.730
1743395401.50,0.022,-0.087,-0.044,0.829,-0.373,0.080,37.294,-0.528,-45.312,-1.249,24.878,10.406
1743395401.52,0.003,-0.089,-0.042,0.714,-0.001,0.109,36.779,-1.350,-45.667,-0.409,24.677,10.144
1743395401.54,0.111,-0.020,-0.066,0.588,0.029,0.146,36.815,-2.237,-45.626,0.333,24.688,9.954
1743395401.56,0.185,-0.002,-0.124,0.436,0.000,0.178,36.689,-2.914,-45.629,0.939,24.727,9.887
1743395401.58,0.146,0.003,-0.188,0.277,-0.115,0.198,36.907,-3.357,-45.589,1.402,24.628,9.908
1743395401.60,0.106,-0.023,-0.212,0.105,-0.016,0.177,36.801,-3.764,-45.735,1.691,24.548,10.012
1743395401.62,0.028,-0.028,-0.203,-0.044,0.101,0.117,36.646,-4.254,-45.699,1.789,24.590,10.157
1743395401.64,0.044,-0.021,-0.303,-0.214,0.183,0.043,36.644,-4.400,-45.774,1.703,24.755,10.291
1743395401.66,0.080,0.059,-0.261,-0.410,0.138,-0.023,36.849,-4.475,-45.737,1.384,24.939,10.458
1743395401.68,0.058,0.005,-0.245,-0.556,0.128,-0.115,36.845,-4.063,-45.552,0.850,25.097,10.621
1743395401.70,0.068,0.031,-0.236,-0.700,0.062,-0.202,37.165,-3.367,-45.478,0.120,25.188,10.766
1743395401.72,0.057,0.029,-0.265,-0.837,0.059,-0.302,37.248,-2.821,-45.383,-0.790,25.261,10.875
1743395401.74,0.059,0.029,-0.217,-0.948,0.076,-0.359,37.346,-1.890,-45.359,-1.875,25.354,10.968
1743395401.76,0.103,0.017,-0.175,-1.073,0.027,-0.391,37.480,-0.817,-45.354,-3.111,25.410,11.081
1743395401.78,0.091,-0.023,-0.180,-1.127,0.005,-0.497,37.513,0.679,-45.225,-4.453,25.435,11.165
1743395401.80,0.036,-0.047,-0.119,-1.254,-0.003,-0.551,37.515,1.896,-45.067,-5.944,25.445,11.200
1743395401.82,0.040,-0.048,-0.095,-1.344,0.019,-0.534,37.798,3.170,-45.262,-7.550,25.456,11.281
1743395401.84,0.061,-0.012,-0.035,-1.439,-0.091,-0.559,37.839,4.994,-44.968,-9.252,25.451,11.403
1743395401.86,0.014,-0.074,-0.092,-1.469,-0.097,-0.587,37.813,6.561,-45.073,-11.031,25.339,11.525
1743395401.88,0.006,-0.083,-0.043,-1.561,0.117,-0.616,37.478,8.272,-44.913,-12.894,25.387,11.650
1743395401.90,-0.029,-0.088,0.004,-1.550,0.173,-0.667,37.445,9.884,-44.573,-14.819,25.580,11.763
1743395401.92,-0.030,-0.096,-0.017,-1.498,0.239,-0.722,37.435,11.838,-44.014,-16.732,25.837,11.793
1743395401.94,0.005,-0.113,-0.019,-1.492,0.175,-0.736,37.635,13.854,-43.544,-18.632,26.079,11.803
1743395401.96,-0.024,-0.128,-0.038,-1.384,0.098,-0.837,37.683,15.733,-42.822,-20.500,26.193,11.710
1743395401.98,-0.037,-0.151,-0.017,-1.387,0.252,-0.875,37.527,17.494,-42.271,-22.351,26.295,11.504
1743395402.00,-0.006,-0.150,0.009,-1.457,0.422,-0.854,37.430,19.182,-41.657,-24.247,26.613,11.331
1743395402.02,0.015,-0.175,-0.010,-1.450,0.438,-0.817,37.420,21.000,-40.728,-26.171,27.070,11.223
1743395402.04,0.059,-0.213,-0.034,-1.506,0.438,-0.787,37.467,22.921,-39.907,-28.077,27.536,11.166
1743395402.06,0.144,-0.215,0.002,-1.712,0.433,-0.670,37.483,24.821,-38.632,-30.095,28.101,11.298
1743395402.08,0.174,-0.208,0.021,-1.787,0.371,-0.601,37.752,26.535,-37.500,-32.202,28.778,11.687
1743395402.10,0.109,-0.185,-0.009,-1.798,0.200,-0.711,37.836,28.558,-36.162,-34.350,29.323,12.105
1743395402.12,0.006,-0.105,-0.005,-1.865,0.236,-0.863,37.640,30.069,-34.983,-36.616,29.736,12.403
1743395402.14,-0.064,-0.038,0.051,-1.866,0.260,-0.922,37.320,31.973,-33.712,-38.989,30.165,12.623
1743395402.16,-0.077,-0.009,0.055,-1.789,0.258,-0.868,36.645,36.084,-30.757,-41.304,30.589,12.841
1743395402.18,-0.059,0.008,0.059,-1.783,0.427,-0.789,36.224,37.803,-29.197,-43.541,31.172,13.153
1743395402.20,0.011,0.014,0.054,-1.923,0.617,-0.685,35.943,39.342,-27.380,-45.774,32.166,13.705
1743395402.22,0.068,-0.003,0.096,-2.033,0.716,-0.641,36.027,40.772,-25.347,-48.082,33.587,14.582
1743395402.24,0.043,0.003,0.112,-2.048,0.585,-0.709,35.963,42.637,-23.020,-50.447,35.152,15.641
1743395402.26,0.034,0.010,0.041,-1.989,0.258,-0.822,35.471,44.027,-21.026,-52.828,36.458,16.684
1743395402.28,0.018,0.009,0.022,-1.881,-0.001,-0.965,34.804,45.755,-19.220,-55.214,37.307,17.561
1743395402.30,-0.015,0.003,0.030,-1.754,-0.283,-1.082,33.710,47.086,-17.786,-57.570,37.650,18.162
1743395402.32,-0.034,-0.034,0.069,-1.676,-0.438,-1.127,32.729,48.413,-16.395,-59.898,37.533,18.524
1743395402.34,-0.047,-0.086,0.060,-1.616,-0.467,-1.054,31.630,49.992,-15.117,-62.151,37.265,18.819
1743395402.36,-0.054,-0.139,0.082,-1.593,-0.362,-0.871,30.589,50.983,-13.813,-64.277,37.232,19.318
