Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Pitch,Roll,Yaw
1746584550.27,-0.041,0.065,-0.027,0.568,-0.007,0.396,-23.334,23.861,19.088
1746584550.29,-0.036,0.071,-0.011,0.579,0.115,0.399,-22.580,24.163,19.342
1746584550.31,0.003,-0.030,-0.026,0.617,0.058,0.327,-21.792,24.281,19.441
1746584550.33,0.110,-0.010,-0.032,0.583,-0.048,0.309,-21.014,24.313,19.484
1746584550.35,0.003,0.023,0.004,0.560,-0.114,0.322,-20.272,24.238,19.547
1746584550.37,-0.026,0.079,-0.016,0.551,0.102,0.366,-19.555,24.329,19.695
1746584550.39,-0.021,0.026,-0.036,0.534,0.094,0.314,-18.833,24.406,19.759
1746584550.41,0.067,0.049,-0.026,0.492,0.104,0.406,-18.128,24.585,19.911
1746584550.43,-0.090,0.006,0.034,0.494,0.087,0.334,-17.440,24.755,20.077
1746584550.45,-0.041,-0.015,0.046,0.526,0.085,0.278,-16.772,24.864,20.138
1746584550.47,0.026,-0.026,-0.069,0.501,0.108,0.342,-16.091,24.992,20.212
1746584550.49,0.105,-0.011,-0.123,0.467,0.165,0.485,-15.396,25.197,20.410
1746584550.51,-0.041,-0.048,-0.018,0.490,0.150,0.470,-14.670,25.465,20.716
1746584550.53,-0.125,-0.019,0.049,0.560,0.104,0.300,-13.933,25.634,20.842
1746584550.55,-0.011,-0.018,-0.004,0.645,0.109,0.258,-13.177,25.754,20.833
1746584550.57,-0.008,0.002,-0.115,0.703,0.003,0.185,-12.374,25.868,20.776
1746584550.59,-0.049,-0.024,-0.030,0.690,0.110,0.190,-11.552,25.909,20.611
1746584550.61,-0.092,0.000,-0.026,0.716,0.130,0.149,-10.752,26.034,20.444
1746584550.63,-0.063,0.082,-0.018,0.749,-0.065,0.017,-9.953,26.023,20.148
